0.025966914	0.0059098066	-0.018588912	-0.024286188	0.054171875	0.0045400653	0.024239903	-0.024131875	0.049648345	0.022445908	-0.05738621	-0.027341563	0.04117556	0.054073576	-0.0364678	-0.012069597
0.091712296	-0.0027095617	-0.032033477	0.0064287703	0.04385241	-0.055264905	-0.025299368	-0.034847748	0.063839294	-0.007310137	-0.087940186	-0.0024652835	0.037556633	0.06854804	0.014540467	0.033789635
0.13770068	0.012436987	-0.026441377	0.013874602	0.05688277	-0.13271415	-0.03774633	-0.019642986	0.057276696	-0.022205312	-0.13110615	0.013264734	-0.033426337	0.030221483	-0.05253127	0.0747682
0.07440295	-0.0127826175	-0.04660508	-0.0045651174	0.049233206	-0.0948691	-0.057535466	0.008116886	0.025005627	0.008101736	-0.05917289	-0.058285173	0.02971529	0.018227074	-0.011381808	0.020336922
0.07117965	-0.0249505	-0.02622857	0.00017231768	0.08554905	-0.045426674	0.032950398	-0.002101125	-0.03660461	-0.018367857	-0.07386874	-0.01131378	-0.002281758	0.09743869	0.019901507	0.03611747
0.064861804	-0.042607974	-0.091545865	0.002333887	-0.011599114	-0.088540584	0.024147986	0.007477757	0.022948628	-0.09741196	-0.051996417	-0.017629178	-0.03876743	0.06794326	-0.049026396	-0.025690245
0.11946566	-0.054301098	0.047005653	0.014396186	0.066835225	-0.10839814	0.07922978	-0.06307136	0.05692283	0.021141635	-0.052829098	-0.0141936615	0.008702622	0.056893487	-0.013253629	0.07754425
0.10745547	-0.05382947	-0.024523946	-0.053007923	0.030257035	-0.049229514	0.038367018	0.015529384	0.07427255	-0.015946535	-0.03500827	-0.050869267	-0.03770781	0.0063839196	-0.02113303	0.04536112
0.071396045	-0.07002615	-0.0075279293	0.020713866	0.025981465	-0.06607971	-0.022148874	0.016125366	0.08970383	0.009041764	-0.052978233	-0.01904311	0.060595013	0.09474499	-0.045779314	0.0027654574
0.0885686	-0.03911679	-0.0106836585	-0.030123796	0.016929839	-0.03665933	-0.057514	-0.06494373	0.04819751	-0.014230351	-0.09957658	0.055788163	0.041422933	-0.00034796662	-0.08155437	-0.013103533
0.07343359	0.008367748	0.022771565	-0.005275182	0.063545726	0.03315062	-0.013813519	-0.08998812	0.06367274	-0.027930818	-0.072822735	0.03518289	0.056782234	0.052759785	0.032450322	-0.056956813
0.044219207	-0.099430166	-0.015193521	0.024715109	0.008524802	0.02157452	-0.015932295	-0.04206815	0.049050152	-0.019857494	-0.0060907276	0.06303287	0.042363137	0.08245274	0.01026429	-0.033522967
0.061464544	0.046806894	-0.037496526	0.08912938	-0.014610298	0.0023838852	-0.030492187	-0.034407903	0.043250848	0.067812316	-0.06075229	-0.07289824	-0.086418234	0.006591141	0.02731024	0.09929718
-0.022960676	-0.061406597	-0.029031632	0.056543432	0.07789971	-0.057899922	0.03740677	0.0008015144	0.15728144	-0.0140703	0.033629008	-0.0010205436	-0.04377283	0.0036547093	-0.0013488819	0.050103642
0.12100954	-0.024237152	-0.032415982	-0.097245045	-0.020371307	-0.08851128	-0.006770673	0.027334547	0.07212071	0.06929054	-0.1745881	-0.016869733	0.056442454	0.023886561	-0.007744084	0.023864225
-0.003942159	-0.007715459	-0.004310315	-0.020211494	0.02777814	-0.052618	0.058288615	-0.012353018	0.07519654	0.009228611	-0.03715025	0.10288314	0.019668937	0.0654173	0.014498897	0.033912294
0.17502299	0.018450445	0.03746075	0.0055753253	0.08788004	-0.020647906	0.05947441	-0.08078948	0.023828056	0.10513921	-0.04006173	-0.06764875	-0.0020123473	0.00533985	-0.031025656	0.021563606
0.07543402	0.096707635	-0.042710733	-0.034777116	0.03346842	-0.014405943	0.02149755	0.026295822	-0.014898881	0.0075121936	0.052494045	0.09183003	-0.05210519	0.037821118	0.00081633974	0.07454748
0.23652568	0.00279251	-0.04309463	0.0045438134	0.06803018	0.072471604	-0.11498906	-0.03937631	0.0018056083	-0.039047256	-0.037120074	-0.101935215	0.03298313	0.063025236	0.04622784	-0.07375493
0.023048565	-0.022607515	0.016010886	0.07956718	0.07004989	0.01911316	-0.02999481	-0.113162875	-0.00739084	-0.043844495	-0.010595496	0.046109024	0.036418665	0.062532455	-0.0388324	-0.012063555
0.011668453	-0.110920385	0.025590708	0.01130267	0.05919673	-0.01086908	0.028850224	0.058048338	0.027781725	0.009561543	-0.021669254	-0.0588976	0.08145585	0.114583485	-0.015564469	0.005293263
0.063732944	-0.08238385	-0.041768376	-0.05816582	0.07915391	-0.08105312	-0.011054168	0.069823734	0.034764368	0.118493654	0.013795796	0.054555137	-0.07670384	0.06990537	0.06945598	-0.040649578
0.037237547	0.07367884	0.058458585	-0.016853228	-0.032868948	-0.07541468	-0.051705565	0.034556184	-0.17389446	0.030849174	-0.15329207	-0.021127366	0.041356735	-0.014852721	0.015635263	0.04588041
-0.0033567334	0.030116329	-0.033429284	-0.027617315	0.070298575	-0.05735851	0.0062127863	0.0466707	0.040952858	0.026238468	0.001665738	0.05152097	0.07659238	0.107518256	0.008137929	0.013505474
0.071221225	0.0055195224	-0.037872896	-0.018185258	0.109079115	-0.08528552	0.004962461	0.057539914	0.042445812	-0.022725483	-0.015573097	-0.0680836	0.085316285	-0.049010273	-0.058285166	0.06877666
-0.03635083	-0.12380322	-0.016119115	-0.06162087	0.012125859	-0.029927652	0.11724563	-0.09897482	-0.0005419339	0.04254118	-0.03928307	-0.025098642	0.011992431	0.10582122	0.022555625	-0.019985396
0.03560559	0.062273033	-0.019027434	-0.03197517	0.039195526	-0.04751664	-0.020337485	0.04925456	-0.054469932	-0.059535675	-0.096249804	-0.08231929	0.012549839	-0.029045366	-0.04343932	-0.027907675
0.08920882	-0.00662829	-0.10190383	0.016397731	0.028889125	-0.007451775	-0.009524858	0.0522819	0.00033680108	0.019011188	-0.022587322	-0.09855878	-0.04200679	0.028456919	0.0329038	-0.010341089
-0.05189877	0.032905813	0.035704657	0.026906643	0.029131144	0.0073607853	0.0005787074	-0.01565908	-0.043112326	0.00191752	-0.0056791306	-0.04587881	-0.0051555275	0.010126331	0.03594693	0.009324409
0.08623158	-0.06846217	-0.04458963	0.0688444	-0.007694551	-0.081686914	0.0012954199	-0.0700405	0.1096523	0.049927928	-0.08159633	-0.003946486	-0.044885475	0.12449347	-0.03985788	0.020371597
-0.041367315	-0.028556284	-0.040284526	-0.02764315	0.052488327	-0.043822926	-0.06364872	-0.025185741	0.05210954	0.033559874	-0.07949187	-0.031316463	-0.04096879	0.088738576	-0.024457462	-0.0029673423
0.12561058	-0.04455965	-0.017074464	-0.07836763	0.0050392784	-0.14776632	-0.1875085	0.024530321	0.11017152	0.095320515	0.008032329	-0.05355607	0.049673844	0.13311303	0.04264301	0.057229564
0.020712	0.049970694	-0.080857426	-0.09824767	-0.009295712	-0.098329596	0.05579726	0.08499456	0.03517951	-0.005061075	0.03816519	-0.00029589346	0.06452593	0.051138647	0.016585995	0.15131499
0.010786398	-0.06396273	-0.03985152	0.07387882	0.070333004	-0.0019090305	-0.024996767	0.013128005	0.052779827	-0.038158953	0.025187725	-0.02225741	-0.01806571	0.008891921	0.001666506	0.05082814
0.051300664	-0.06682259	-0.029259935	0.07021796	-0.068649046	-0.01676256	0.020785702	0.06952679	0.009687478	-0.050639752	-0.08778419	-0.0013017838	0.03451329	0.01607449	-0.04053444	0.03641516
0.12108157	0.023809632	0.022016104	-0.047406092	0.056669034	0.03353509	0.04206377	0.0050480887	0.036905065	-0.06609534	-0.021943372	0.0038537476	0.025781386	0.080231756	0.04520281	0.06112046
0.03986926	0.05742093	0.0034326522	0.07106144	0.087988175	-0.08354811	0.004765629	-0.1277532	0.080249086	-0.012394141	-0.0101658	0.0118349455	0.09143811	0.1333821	-0.04059919	0.046205748
